ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
200,323479.2753,1593.06,3,4,973.46,10.63,9,72.49,8.12,99.8,1.36,10,7,5,No,White,No,2,8,557311.7243,1
201,468984.6839,1492,5,3,610.47,17.85,7,1.82,7.29,84.79,1.11,10,7,8,No,Yellow,No,1,14,818639.7382,1
202,157124.4944,693.72,2,2,867.88,27.4,6,6.11,15.4,92.96,1.8,4,3,6,No,Yellow,No,1,9,70311.93644,0
203,313587.0135,1162.96,3,3,298.1,4.07,9,72.25,58,98.83,1.93,7,3,3,No,Blue,No,1,5,412883.6208,1
204,290806.1083,550,1,2,592.31,58.94,6,74.28,46.55,90.79,1.8,1,5,7,No,Yellow,No,2,24,290300.5712,1
205,323473.5061,1331.18,2,3,88.42,3,8,33.76,9.35,89.09,1.94,6,8,5,No,Blue,No,1,0,425879.1112,1
206,312489.6979,985.8,2,3,380.07,33.39,6,1.45,25.72,99.9,1.3,3,5,4,Yes,Blue,Yes,1,19,252965.0547,1
207,358084.3671,1379.4,2,1,39.47,38.54,4,36.29,24.7,92.66,1.43,4,7,6,Yes,Yellow,No,1,8,219080.4787,1
208,276698.6903,645.97,1,3,306.13,39.96,4,65.6,2.79,91.41,0.69,3,4,5,No,Green,No,1,18,218044.8076,0
209,216506.6648,1286.25,2,2,213.99,54.66,6,46.13,19.1,91.85,1.52,7,3,5,No,Blue,No,2,31,227987.1312,0
210,237931.6911,1103.49,1,4,1027.16,9.82,6,24.47,26.09,84.54,2.48,3,2,5,No,Green,Yes,1,13,107788.9879,0
211,191119.5959,1550.84,1,3,480.93,41.67,5,71.79,15.21,92.67,1.54,6,3,3,Yes,Yellow,Yes,1,14,359658.7499,0
212,288481.2046,976.42,2,2,272.46,18.71,9,24.42,36.69,95.31,1.66,5,2,5,Yes,Green,No,1,11,166325.4772,1
213,256648.7761,884.1,1,4,926.52,19.2,10,98.18,2.28,93.39,1.3,6,7,5,No,Red,No,1,5,185839.3264,0
214,670334.3299,1399.82,3,5,546.74,7.05,8,21.09,10.19,98.56,1.15,7,7,6,No,Blue,No,1,7,555020.7178,1
215,337885.0451,1327.52,1,3,421.46,66.57,8,82.55,53.76,98.7,1.15,5,4,3,No,Yellow,Yes,1,15,249294.424,1
216,172624.5777,593.12,2,2,205.52,48.09,4,15.01,9.78,97.62,0.93,7,3,5,No,Green,No,1,16,114717.0433,0
217,340874.8921,550,2,4,374.41,25.36,8,71.2,8.27,93.87,1.6,5,4,7,No,Red,Yes,1,10,289172.6693,1
218,158374.7565,600.01,1,1,922.82,23.37,8,39.03,4.57,91.45,1.4,2,1,6,No,Yellow,Yes,1,12,193743.3205,0
219,214599.2362,1034.3,1,3,193.7,21.15,9,24.45,1.56,98.29,1.68,5,5,6,No,Yellow,No,1,18,280297.0426,0
220,657127.9763,1761.18,3,5,48.26,15.11,8,46.07,7.59,87.61,1.58,6,3,6,No,Red,No,1,14,661316.4645,1
221,175680.1302,906.93,1,1,851.72,40.62,7,29.21,10.02,95.75,1.89,7,4,3,No,Red,No,1,12,96892.59627,0
222,318949.998,988.48,1,4,597.16,1.22,5,57.42,20.55,87.73,1.28,4,9,8,Yes,Green,No,1,20,195707.0025,1
223,409990.2258,1900.51,1,3,815.84,32.11,10,49.15,8.39,99.9,0.73,6,7,5,No,White,Yes,2,25,344288.9252,1
224,129221.7779,1316.02,1,1,377.5,30.89,4,86.61,7.37,99.9,2.05,2,5,3,No,Green,Yes,1,8,38434.12672,0
225,153917.287,1099.39,2,2,473.78,30.55,5,77.29,33.23,88.82,0.62,6,10,7,No,White,No,1,16,44376.00143,0
226,128863.451,1344.89,1,2,102.77,14.53,8,82.25,17.88,91.66,2.65,2,7,5,No,Yellow,Yes,1,12,68342.28086,1
227,104735.1932,550,1,2,342.05,37.68,4,11.35,47.23,91.46,2.42,5,6,5,No,Yellow,Yes,2,35,-4390.753336,0
228,680379.2709,1411.04,1,5,465.67,37.83,5,63.68,2.26,91.82,2.3,8,8,5,No,White,No,1,16,434924.7769,1
229,324162.0997,550,3,4,547.29,39.86,8,14.48,19.81,99.9,1.93,5,10,10,No,Blue,No,1,19,309042.0764,1
230,145990.4461,550,3,1,581.43,1.24,5,50.41,22.87,96.36,1.75,2,8,4,No,White,No,1,7,77934.25627,0
231,373332.3341,1199.21,2,2,562.34,66.9,7,59.89,39.01,84.63,0.82,6,10,9,Yes,Blue,No,2,30,236476.2493,1
232,160332.0108,581.4,1,3,454.75,9.17,10,58.29,27.87,96.59,0.9,5,4,7,No,Green,No,1,15,94932.02301,0
233,488214.642,2299.19,2,2,315,36.45,7,85.36,32.72,81.58,1.8,5,9,4,No,Green,No,1,12,320523.9238,1
234,383062.9673,1114.36,5,2,505.49,26.67,7,37.75,19.23,99.9,1.53,4,6,8,Yes,Blue,No,1,20,414937.2676,1
235,130991.5648,550,1,2,71.09,31.67,4,136.09,27.2,95.22,1.68,1,3,5,No,Green,No,1,18,75510.56458,0
236,640559.025,2336.12,1,6,51.52,29.31,10,60.31,9.79,89.47,1.45,9,7,7,Yes,White,No,2,41,924616.3451,1
237,543193.7648,1812.59,2,2,641.93,52.88,7,139.03,28.98,99.67,1.41,7,6,7,No,Green,No,1,20,346251.7547,1
238,265068.4697,1142.34,2,3,543.48,42.96,9,25.78,0.76,94.98,1.87,6,10,5,No,Yellow,No,1,7,324905.1287,0
239,226312.606,830.87,1,3,548.86,34.28,8,50.18,26.37,96.39,2.02,7,10,9,No,White,Yes,2,16,148245.4803,0
240,381030.2686,1138.02,2,3,624.6,28.96,6,70.5,12.2,90.6,1.33,4,10,8,Yes,White,No,1,7,419672.9771,1
241,518293.9497,1467.33,2,4,153.22,46.37,7,37.99,19.18,99.9,1.09,5,3,1,No,Yellow,Yes,1,14,530541.6981,1
242,156581.1599,720.82,2,2,875.02,33.01,6,64.39,18.36,92.89,1.75,5,7,3,No,Green,No,1,17,117689.5115,0
243,225726.3565,550,4,2,1043.79,46.13,7,52.41,5.03,91.57,0.98,7,5,5,Yes,Red,Yes,2,32,141694.2808,0
244,489889.2199,1120.54,3,4,556.24,27.84,10,35.65,15.37,94.9,1.51,7,4,8,No,Green,Yes,1,6,607833.9882,1
245,660281.9581,1529.95,4,3,182.81,41.32,6,21.28,16.32,92.75,1.1,9,4,7,No,Green,Yes,1,13,559467.9153,1
246,215416.4879,1913.94,1,1,468.23,2.21,4,0.86,6.35,85.61,1.08,4,6,6,Yes,Green,No,1,27,173658.5605,0
247,155116.99,868.62,2,3,206.64,30.34,10,24.76,7.67,99.9,1.79,6,2,3,No,Green,No,1,16,63591.73286,0
248,640803.1033,1599.75,3,4,802.63,23.38,10,53.49,28.04,99.9,1,5,10,9,No,White,Yes,1,9,657176.4633,1
249,301380.6057,550,2,4,447.39,27.65,9,23.59,33.71,98.95,1.84,5,8,6,Yes,Red,No,2,20,233843.1976,1
250,551667.0323,1484.37,5,1,220.67,4.54,9,37.66,2.99,99.9,1.52,5,7,7,Yes,Red,Yes,2,18,401009.8324,1
251,298345.4482,1016.49,2,3,499,17.68,9,68.21,16.87,95.96,1.13,7,10,10,No,Blue,No,1,15,379226.5125,1
252,288106.0885,1284.7,3,2,453.26,28.69,7,45.37,11.43,96.58,0.8,2,4,3,No,Blue,Yes,1,18,479977.5765,1
253,566227.9255,1146.53,2,4,493.91,32.84,9,38.74,11.25,92.68,0.31,8,10,6,No,Yellow,No,1,27,452280.9146,1
254,236381.0551,1028.83,2,4,739.36,10.24,8,65.38,23.16,99.9,1.63,5,5,6,No,Green,Yes,1,11,350794.0185,0
255,165044.0344,1220.33,1,3,470.58,3.27,5,29.08,28.17,94.51,2.1,1,1,4,No,Red,No,1,17,130627.9569,0
256,458112.4045,648.52,2,4,756.06,64.15,5,23.21,30.69,96.21,1.33,4,7,6,Yes,White,No,1,7,305760.6912,0
257,235650.2469,1540.02,1,4,956.39,25.36,5,3.63,10.65,90.56,2.6,3,5,5,No,White,Yes,1,12,398530.7188,0
258,348718.2566,1269.7,3,2,792.87,29.09,4,44.28,8.33,86.42,1.63,5,5,5,No,Red,Yes,1,1,219957.5217,1
259,336313.9307,722.64,2,4,254.76,40.79,4,81.42,46.05,94.02,1.9,4,10,7,Yes,Yellow,No,2,14,206763.2668,1
260,211883.045,1067.3,3,2,665.83,11.73,6,20.03,29.33,94.46,1.09,8,1,2,No,Blue,No,1,5,204894.7445,0
261,135240.9527,550,2,1,175.5,45.15,4,73.93,25.49,94.04,2.48,4,5,8,No,White,Yes,1,18,44186.82009,0
262,364840.3267,1556.62,2,3,906.76,68.38,6,116.44,2.25,77.89,1.98,5,5,5,Yes,Blue,No,1,18,462599.2165,1
263,185061.8277,1107.73,1,2,510.97,14.31,5,101.21,23.65,96.34,1.56,2,4,4,No,Blue,No,2,17,127455.8677,0
264,249029.7925,550,2,4,129.04,31.96,6,21.36,11.46,94.35,1.85,6,3,8,No,Blue,No,1,22,186088.4746,0
265,128433.5857,786.48,3,1,247.96,34.43,7,58.07,26.77,99.15,1.26,1,6,4,Yes,Yellow,No,1,9,61155.96443,0
266,119661.8405,550,1,2,427.19,33.22,7,3.64,14.83,86.33,0.96,2,9,7,No,Yellow,No,1,17,24879.27194,0
267,203073.0997,550,4,3,683.43,6.52,10,99.07,31.77,99.9,1.27,6,2,7,No,Blue,No,2,22,131526.127,0
268,223625.846,896.66,2,2,780.08,24.65,7,66.69,17.39,91.35,1.61,4,7,2,No,Red,Yes,1,18,166049.7739,0
269,114541.7742,550,2,3,136.88,25.14,4,98.56,22.28,90.32,2.47,2,5,3,No,Red,No,1,15,20875.65572,0
270,115209.9412,715.11,2,1,993.74,48.18,4,52.98,22.15,87.58,1.98,3,7,4,Yes,Yellow,No,1,13,23771.29138,0
271,184676.9077,1113.4,1,3,479.39,30.42,6,6.75,25.91,97.69,1.9,4,7,5,No,Green,No,1,15,160828.1771,0
272,483538.6537,593.3,3,4,757.83,29.29,8,36.45,11.09,91.46,1.14,3,2,4,No,Red,No,1,18,291964.4915,1
273,252206.3363,996.4,2,2,462.37,34.75,5,121.06,36.63,83.16,1.49,2,6,8,No,White,No,1,17,132725.175,0
274,299416.7236,807.07,3,2,445.1,0.3,5,59.04,30.26,86.31,0.97,2,8,7,No,Red,No,1,14,300135.8299,1
275,157820.79,550,1,2,678.37,2.88,10,66.75,46.7,97.92,1.15,6,10,6,No,Yellow,No,2,23,60396.85087,0
276,239896.6105,1149.13,2,2,727.37,24.04,7,38.34,16.9,94,1.49,6,2,6,No,Green,No,2,10,323854.6259,0
277,322889.1985,1241.4,3,3,663.77,49.7,7,64.95,22.4,99.9,1.84,5,10,9,No,Green,No,1,24,357557.789,1
278,207397.7233,550,2,3,290.65,27.16,7,108.3,0.82,92.38,1.09,1,9,5,No,Green,Yes,2,6,126751.1874,0
279,194645.6957,550,1,2,459.12,31.68,7,43.19,34.65,94.78,2.75,1,2,5,No,Red,No,1,9,230712.9661,0
280,163370.4662,550,1,4,258.23,21.5,6,64.94,21.91,94.33,2.1,6,4,7,No,Green,Yes,1,15,257393.4347,0
281,340631.8618,980.86,2,4,717.95,31.73,6,14.69,23.59,93.12,2.04,3,7,4,No,White,No,1,5,296259.5186,1
282,206316.8392,550,3,3,381.77,7.15,6,50.5,4.3,95.08,1.18,1,8,6,No,Red,Yes,1,20,122437.1826,0
283,381358.9809,1236.22,1,4,344.69,5.85,8,16.1,13.77,91.36,2.27,2,3,6,Yes,White,No,1,17,458543.061,1
284,239145.3146,759.92,1,4,237.53,19.42,7,72.37,20.92,99.9,2.22,5,7,8,No,White,No,1,7,175073.5731,0
285,348803.1786,1508.69,4,2,581.1,9.35,6,46.99,23.86,90.06,1.38,8,7,6,No,Green,No,1,23,409827.5124,1
286,222458.8726,748.24,1,3,109.07,7.19,10,56.47,8.84,90.36,2.25,7,6,3,No,Red,No,1,16,217387.6399,0
287,579176.5925,1396.47,3,3,989.85,1.44,6,111.41,15.64,97.34,1.63,6,1,1,No,Red,No,1,22,352774.319,1
288,397345.969,2043.27,2,2,715.98,43.17,5,8.58,20.28,99.9,1.19,6,8,7,No,Blue,No,1,10,510303.3374,1
289,125803.2263,550,2,2,279.77,23.71,6,10.11,29.45,88.13,1.2,4,4,4,No,Yellow,No,1,15,24010.94675,0
290,349805.471,1284.04,2,3,727.56,44.01,8,11.36,10.13,99.9,1.49,4,8,7,Yes,Yellow,Yes,1,13,203291.9003,1
291,373841.5628,1024.7,1,3,827.3,12.85,9,13.88,9.28,99.9,0.88,5,3,10,No,White,No,2,19,275005.5216,1
292,168185.3541,604.96,4,1,511.42,36.02,6,47.66,2.78,92.78,2.12,6,2,6,No,Yellow,No,1,1,91640.00098,0
293,378609.6357,1179.33,3,2,424.35,33.38,10,7.33,33.96,98.96,0.8,6,6,6,Yes,Yellow,Yes,2,41,333127.4127,1
294,188442.1053,694.97,2,3,489.78,66.84,6,48.91,21.78,87.59,1.43,2,4,6,Yes,Red,No,1,14,233305.0603,0
295,247234.9113,550,2,3,622.44,45.71,7,57.65,13.26,96.1,2.68,3,7,9,Yes,Yellow,No,1,14,202498.0362,0
296,361249.6732,1236.56,1,5,533.95,18.63,9,44.17,32.49,93.48,1.51,6,7,5,No,Blue,No,1,10,344093.8166,1
297,360643.2227,550,2,4,130.93,21.83,6,7.03,5.71,95.18,1.25,2,10,7,No,Yellow,No,1,15,252071.4323,1
298,581250.1542,1752.42,3,4,555.27,23.14,8,48.24,27.07,92.94,2.35,5,8,5,Yes,Red,Yes,2,20,481329.7949,1
299,215335.419,630.11,2,3,470.22,0.39,8,27.9,2.76,92.16,0.85,5,7,5,No,Green,No,2,47,285468.523,0
300,384455.619,784.31,2,3,1012.43,37.14,7,54.89,6.54,89.89,2.03,7,9,8,No,Green,Yes,1,13,330777.6192,1
301,424643.659,1431.14,2,5,642.51,52.27,6,54.06,5.18,91.51,1.46,4,5,6,No,Green,Yes,1,8,426194.5944,1
302,299949.6785,613.65,3,3,167.43,21.39,6,4.56,10.47,98.24,1.88,2,2,4,No,Red,No,1,9,167425.802,1
303,203699.5856,1327.51,2,4,1132.4,15.69,10,16.16,1.34,99.9,1.58,6,5,4,No,Yellow,No,1,16,281191.9831,0
304,204657.2539,550,1,3,239.34,50.25,6,22.23,34.43,91.25,1.37,1,6,6,No,Blue,No,1,15,125626.4582,0
305,225922.8165,550,2,4,834.41,35.69,4,14.31,9.29,99.9,1.42,4,5,5,No,Yellow,No,1,10,243369.611,1
306,299791.0386,1358.08,1,4,524.26,4.39,8,50.96,18.75,92.79,0.98,6,6,6,No,Red,No,1,10,498626.2743,1
307,332625.6738,550,1,2,500.8,55.26,5,43.13,26.28,89.49,2,2,7,7,No,Yellow,No,2,12,186449.7247,1
308,387338.4613,1653.52,3,2,938.48,39.59,5,10.34,24.35,99.9,0.65,6,4,3,No,Yellow,Yes,1,8,321837.4339,1
309,723129.0195,1258.04,4,4,590.21,40.66,8,17.65,30.54,88.71,1.21,8,7,8,No,Yellow,Yes,1,19,620069.5958,1
310,303263.1002,1026.89,2,3,149.28,31.68,7,51.37,7.32,92.33,1.05,7,10,7,No,Yellow,No,2,29,247504.6547,1
311,273342.7544,1455.53,1,3,629.97,26.49,10,63.87,16.17,95.74,1.22,2,6,3,Yes,Blue,No,1,2,170605.7671,0
312,255571.3046,1757.89,2,2,442.04,17.84,6,45.33,15.94,95.03,0.35,5,5,6,No,Yellow,Yes,1,9,319067.1456,1
313,474113.0391,1179.81,4,3,235.87,28.24,7,61.55,9.9,99.9,2.22,5,5,6,No,White,Yes,1,14,382124.4309,1
314,542634.4865,1850.41,4,2,380.26,12.84,9,22.38,0.61,86.96,1.25,4,5,6,No,Red,No,1,19,412166.0012,1
315,250513.3016,829.58,2,4,384.04,23.32,3,81.71,18.52,94.06,2.07,4,6,8,Yes,Red,Yes,1,19,201790.0964,0
316,97058.08872,805.65,2,1,539.13,48.83,3,21.07,18.09,88.33,1.38,5,3,3,No,Yellow,No,2,28,12089.47772,0
317,451607.1293,969.23,2,4,520.41,39.87,9,45.53,38.54,86.82,1.46,9,5,4,No,Blue,No,2,12,775322.5786,1
318,108490.1181,550,2,1,464.48,17.37,6,58.57,9.18,96.32,0.75,2,5,7,Yes,Blue,No,2,51,31465.79415,0
319,719331.4896,1628.62,5,4,831.39,28.89,10,60.38,5.19,99.9,0.59,10,10,9,No,Blue,No,1,11,896728.5519,1
320,491275.8051,1116.13,2,5,911.13,56.28,8,2.84,12.3,91.83,1.71,4,10,6,No,Green,No,1,14,517182.2055,1
321,237298.1737,899.53,3,3,328.43,4.05,10,27.81,16.74,93.74,0.62,6,9,8,No,Blue,No,2,50,279262.1358,1
322,452040.361,1389.16,2,3,708.77,32.33,7,51.28,16.57,92.41,1.88,4,7,7,No,Yellow,No,1,20,362843.6877,1
323,339942.7401,1174.77,2,3,519.3,33.31,7,108.3,28.59,93.35,1.71,6,8,7,No,Red,No,1,9,478688.3641,0
324,619118.0958,957.72,2,5,243.74,46.61,9,27.72,27.06,95.54,1.67,4,1,6,No,Green,No,2,30,416090.5233,1
325,308210.9175,550,1,1,200.14,53.6,2,34.2,38.95,92.86,0.75,1,5,7,No,Red,No,1,21,323212.685,1
326,166249.1423,696.71,1,3,1109.8,50.24,7,56.54,31.78,96.92,1.4,3,9,7,No,White,Yes,1,10,59232.90194,0
327,158586.5965,550,2,3,182.65,19.69,3,113.37,37.74,99.9,0.78,3,3,5,No,Red,Yes,1,21,198064.7471,0
328,349936.8147,732.74,3,5,766.49,5.11,8,23.57,2.02,97.68,0.23,7,10,8,No,Blue,No,1,0,506209.4983,1
329,350479.6175,1169.45,1,3,463.43,21.98,7,17.96,13.3,94.31,2,5,5,7,No,White,Yes,1,15,298266.2739,1
330,449710.6488,1979.9,2,2,387.54,3.75,6,16.12,11.07,96.33,1.72,6,3,5,No,Green,Yes,1,19,403689.0833,1
331,232895.9821,1235.16,2,1,659.72,38.95,6,43.09,16.96,93.94,1.4,7,7,3,No,White,No,1,14,255617.4088,0
332,161259.969,550,2,4,185.82,33.44,6,43.79,13.87,92.55,0.75,4,2,7,Yes,Green,Yes,1,8,153475.7132,0
333,385714.3105,1287.61,3,3,1054.2,51.53,10,50.01,10.76,95.26,1.01,7,7,7,No,White,No,1,13,479809.0114,1
334,189599.5983,931.48,3,2,441,23.97,7,41.32,23.8,95.42,1.96,6,6,6,No,Green,No,1,10,149196.1255,0
335,691793.7395,1384.52,3,5,718.69,59.12,9,20.41,0.06,93.79,1.42,7,4,8,No,Blue,No,1,18,523950.3209,1
336,253572.0031,1247.24,2,5,508.51,60.16,7,37.74,11.43,84.92,1.11,6,5,7,Yes,Green,Yes,1,14,309543.9053,0
337,234312.0381,1508.28,1,2,323.23,32.39,5,78.59,26.43,88.92,1.49,3,4,9,Yes,Red,No,1,20,180885.3671,0
338,454510.2017,974.21,4,4,712.49,53.26,6,48.43,16.98,87.61,2.01,6,8,7,Yes,Yellow,No,1,12,577650.6625,1
339,668647.8979,1714.27,4,3,389.17,21.66,7,87.97,17.04,84.3,1.53,7,8,7,No,White,No,1,7,548642.6743,1
340,422218.6244,990.36,2,3,270.8,19.87,5,38.09,2.07,99.13,1.48,4,4,5,No,Red,No,2,24,307249.2654,1
341,285884.5054,966.84,3,3,90.6,13.61,7,34.79,27.92,86.4,1.94,6,9,7,No,Blue,Yes,2,19,298779.5391,1
342,558091.1803,1117.64,3,4,1111.76,21.99,8,41.77,6.9,96.98,1.93,10,6,9,Yes,Green,No,1,16,519662.9576,1
343,123607.752,550,1,2,476.85,52.05,8,25.66,30.69,89.3,0.8,4,9,7,No,White,Yes,2,28,25490.11079,0
344,108831.3591,1229.67,1,2,165.76,57.5,6,83.46,16.44,88.68,2.16,4,4,4,No,Yellow,No,1,14,31154.69136,0
345,199859.2865,1210.02,1,2,414.33,53.52,5,61.29,22.32,90.66,1.36,5,5,4,No,Red,Yes,1,19,182303.087,0
346,273656.1229,1453.22,2,4,176.69,50.55,6,27.35,1.98,96.81,0.89,5,6,8,No,Blue,No,1,11,656474.9021,1
347,373244.7733,1640.53,2,3,762.09,38.79,9,30.19,8.29,96.06,1.32,8,5,5,No,Red,No,2,23,432010.9338,1
348,373283.2345,1871.3,3,3,449.26,45.89,7,14.39,0.82,85.65,1.9,5,10,6,No,White,No,1,13,700512.6825,1
349,166979.9417,1074.05,1,3,599.49,36.09,7,13.87,31.21,96,1.46,5,7,8,No,Red,No,1,17,159334.9473,0
350,280856.0706,897.32,2,3,248.28,32.13,9,53.95,23.25,96.28,2.03,5,2,8,Yes,Red,Yes,1,15,150251.6261,1
351,649626.5373,1634.97,3,4,873.35,53.4,9,15.26,19.77,91.36,1.96,5,8,7,No,White,No,2,14,428472.8809,1
352,271564.8979,714.31,1,5,380.52,32.9,6,73.3,28.85,92.22,1.7,2,1,1,No,Blue,Yes,1,26,381483.2368,0
353,418571.6063,1594.84,3,3,714.72,51.53,8,29.47,1.15,92.22,0.42,5,9,8,No,Green,No,1,11,482614.7525,1
354,677502.42,1635.4,6,3,857.57,10.9,10,36,0.94,89.6,0.65,10,10,6,Yes,Green,Yes,2,25,668712.1639,1
355,337437.9892,550,1,5,785.92,24.7,8,106.56,17.31,95.04,1.3,4,2,6,No,White,No,1,12,174758.0563,1
356,529431.1245,1217.68,4,4,407.63,34.18,7,100.17,1.38,99.9,1.52,7,7,8,No,Green,Yes,1,6,612626.2821,1
357,208981.4525,1401.71,1,2,497.84,69.09,6,49.18,3.12,95.93,0.77,5,9,6,No,Blue,Yes,1,18,177365.2405,0
358,562160.7089,645.66,2,4,432.17,2.05,7,86.32,2.1,95.06,0.7,5,5,5,No,Yellow,Yes,1,9,487361.7384,1
359,176540.0897,591.05,2,1,609.33,24.52,6,58.93,34.44,98.53,1.26,5,5,7,Yes,Yellow,Yes,1,20,73689.14401,0
360,209554.4884,550,2,3,121.95,45.67,7,7.5,14.48,91.19,2.16,3,9,6,No,White,No,1,10,117750.0781,0
361,120464.7704,550,1,2,42.64,18.48,8,30.24,33.36,99.9,1.92,6,5,4,No,Red,No,1,16,39320.77936,0
362,315392.5697,1261.2,1,5,689.67,22.1,9,84.25,23.04,98,0.95,4,5,6,Yes,Red,Yes,1,21,332648.0657,1
363,516493.2791,1318.48,4,2,729.79,18.15,8,93.88,17.27,97.85,1.26,6,3,7,No,White,No,1,15,476565.634,1
364,386853.4093,594.82,3,4,30.06,16.17,8,17.64,4.12,98.66,1.38,4,4,4,No,White,Yes,1,18,319495.2808,1
365,486979.2979,1510.55,3,2,145.97,40.03,8,10.94,6.26,94.82,1.23,9,10,6,No,Green,Yes,2,27,460759.3303,1
366,523759.2625,1346.45,3,3,512.67,30.96,7,1.58,29.52,89.67,1.4,6,3,3,No,Red,Yes,1,6,545052.0702,1
367,746628.1996,1849.91,3,3,778.43,11.23,9,18.19,12.1,99.9,2.02,10,8,6,Yes,Green,No,1,11,788161.5212,1
368,354353.6387,897.24,3,3,981.44,45.12,6,7.01,0.44,84.97,1.97,6,3,5,Yes,Red,No,1,19,336168.0142,1
369,191978.5615,550,3,4,727.82,36.87,9,25.26,13.54,95.83,1.66,5,5,7,No,Red,Yes,1,17,211106.8653,0
370,369969.2973,877.95,3,2,1109.06,17.89,6,9.58,17.3,95.34,1.68,5,9,5,No,Blue,Yes,1,19,339933.2549,1
371,469333.7639,1465.35,3,3,588.34,48.88,7,49.88,19.22,94.82,1.73,4,10,8,No,White,No,1,13,453131.6806,1
372,475423.0378,1421.07,1,4,242.62,38.02,4,61,15.38,99.9,1.74,5,9,6,No,Blue,No,1,10,371321.2106,1
373,367193.2871,1247.5,2,3,67.11,47.06,8,20.83,17.17,99.9,1.77,8,8,4,Yes,Red,Yes,1,13,314617.4969,1
374,431806.1057,1036.74,3,5,281.27,36.4,9,9.12,10.75,96.11,1.35,4,7,8,No,Yellow,No,1,10,481539.8968,1
375,355199.2606,1153.92,2,3,669.68,14.18,7,3.59,5.8,94.9,1.03,6,5,7,No,Yellow,No,1,11,203923.5004,1
376,245087.8371,1010.8,2,2,489.74,5.04,6,69.94,18.03,90.33,1.9,6,3,7,Yes,White,No,1,9,202999.5634,0
377,204063.8821,1487.76,1,2,840.15,46.09,7,47.69,35.19,95.28,2.09,8,8,5,No,Blue,No,1,19,134622.002,0
378,356969.6722,1642.29,4,2,345.19,11.9,10,43.69,0.2,99.9,0.72,8,3,3,No,Blue,Yes,1,12,471848.9382,1
379,111416.3788,550,1,3,468.94,42.26,6,64.59,7.84,97.21,1.79,3,6,10,No,White,No,2,14,16326.71986,0
380,171613.4246,896.7,1,3,314.71,66.78,7,105.47,25.25,93.21,0.93,3,3,6,No,White,No,2,54,58395.27037,0
381,238850.653,851.29,1,5,522.92,9.66,9,3.66,34.27,96.71,0.53,7,6,6,No,White,No,1,20,373704.2354,0
382,508240.4454,1506.08,2,4,705.39,39.94,10,8.5,1.87,96.7,0.66,7,10,10,No,Green,No,1,17,549578.3839,1
383,343701.8081,1147.95,1,3,190.36,1.1,6,44.35,3.07,99.9,1.43,8,6,9,Yes,White,No,1,17,317214.4615,1
384,468387.3522,969.93,3,3,1056.2,10.58,6,6.45,12.24,97.84,2.21,4,7,5,No,Red,Yes,1,8,446218.8391,1
385,379621.3228,788.8,4,3,327.3,62.7,7,94.8,2.36,90.48,1.7,4,2,3,No,Red,No,1,20,281179.0702,0
386,207873.7325,1055.81,1,2,39.81,6.77,6,2.64,11.78,86.57,0.8,3,5,8,Yes,White,No,1,16,99288.96054,1
387,329601.4479,1689.85,4,3,194.47,38.78,9,83.27,5.49,99.49,1.11,8,5,7,No,Red,No,1,18,596846.9444,1
388,152297.6017,700.9,1,3,840.32,0.29,6,92.84,8.42,87.5,1.77,5,2,2,Yes,White,Yes,1,18,69497.04211,0
389,332770.3718,743.83,3,2,926.96,22.8,3,91.53,12.23,87.08,2.21,6,10,7,No,Yellow,No,1,15,265211.8096,1
390,620485.497,1093.37,4,3,640.98,51.03,5,44.31,17.41,99.9,1.23,7,7,6,No,Red,No,1,14,482829.9785,0
391,261715.0866,837.06,1,4,408.7,36.24,3,32.17,25.34,92.87,1.49,4,7,9,No,Green,No,1,14,295294.0933,0
392,132210.7474,1148.42,1,2,411.71,7.21,2,25.25,15.32,96.28,1.6,4,9,7,Yes,White,Yes,2,33,35075.44666,0
393,365843.4516,1499.48,5,4,239.94,49.71,9,8.75,37.11,83.89,1.96,7,7,6,No,Red,No,1,20,531410.1672,1
394,407233.324,550,4,4,671.69,30.57,7,64.78,33.19,86.72,2.27,3,4,4,No,Red,Yes,2,28,433102.013,1
395,440441.4913,955.82,2,3,602.47,60.62,6,41.71,32.53,87.27,0.73,4,7,6,No,Blue,No,1,10,315803.6908,1
396,230880.5805,1188.27,1,4,520.48,13.98,6,68.48,14.23,97.75,0.92,7,10,6,No,Yellow,No,1,10,216122.1748,0
397,305843.0619,740.4,2,4,553.4,12.65,10,59.87,15.54,99.9,1.61,5,3,5,No,Blue,Yes,1,11,311765.2278,1
398,326576.8023,1541.96,1,3,833.53,8.55,5,50.92,1.51,99.9,1.39,6,10,8,No,Red,No,1,14,289551.7302,1
399,434766.9091,2082.88,1,3,49.18,39.72,8,56.25,0.95,92.73,0.81,7,10,9,No,Red,No,1,27,613405.3753,1
400,113167.6128,550,1,3,353.03,8.28,6,16.8,43.13,86.5,1.26,3,5,7,No,White,Yes,1,21,22934.59654,0
401,255647.7753,1662.92,2,1,268.64,53.94,7,35.25,30.19,93.78,1.68,3,6,7,Yes,Blue,Yes,1,17,128557.5093,0
